postcode,measure_a,measure_b
CH66 1ST,14.23098885,62.11316924
YO18 8ES,22.87705649,152.3365665
YO18 8HW,17.1467369,86.12459758
CH2 1EU,5.542498971,41.621661
RH14 9RY,14.24771487,128.5619776
PE1 2TR,8.393612573,120.6792866
EX11 1LY,12.74298101,77.02287351
CB8 7YY,20.69019492,104.3106546
SO32 1AF,44.37130533,178.1415276
LA23 3FA,33.62256435,189.9353479
W5 1DP,33.87406549,113.2616475
IP1 5QP,55.6504893,136.530092
CB4 0DS,11.79052808,91.04047864
CV37 8PW,9.70427444,44.03999603
NE33 1LE,8.494051148,83.16024004
LE18 4SE,20.98721741,108.7571359
LS6 4DN,8.582218384,86.16760572
BD7 2RB,13.25190701,138.9257059
MK12 5NW,10.67535706,56.79261406
LA9 6DL,14.25520787,101.5942091
AL2 3FG,20.20785894,159.376442
LE1 4FY,53.1636105,201.017773
NE27 0FS,32.91624761,65.90470428
NE11 9SS,19.35249926,35.2218787
NW2 2BS,54.17927865,136.7340624
B31 2AP,22.86821697,121.2676248
DY5 2LD,7.6299011,56.7798974
NG11 9LN,9.35911009,75.93552762
LS15 8ZA,14.1272676,34.07271116
TA1 2DU,32.89080213,104.8446205
E17 4JF,17.08769143,39.72911228
NN1 1EE,12.82888714,99.0584654
WF10 4RJ,9.990430327,37.58732726
BA1 1AQ,22.59657413,139.5476831
BB12 0EQ,20.23481097,93.45372841
DN31 1RT,10.13970735,17.51968785
DN35 8HF,20.35562771,106.6027835
LU2 9LF,35.20716301,203.7355993
TW16 5EQ,24.8470153,218.3787704
B10 0PD,34.25902741,151.9979232
N12 9DT,34.1324134,248.8480229
SL4 1BY,8.976473481,39.17616463
NW5 1TN,34.84839696,60.62559894
NW9 4DL,49.62839401,275.4986336
ST16 1WQ,27.52080849,142.2475945
WD25 7LP,28.21875657,184.0479371
PO15 7AA,25.50942843,189.0719506
HG5 8PW,16.1672135,82.714109
DL6 2XB,38.82133775,193.0829631
YO22 4PU,8.517617793,-43.69974081
LE16 9DB,28.36456141,79.34116177
GL16 7NN,42.00666848,264.9578377
CA2 5AW,17.62682749,0.03294394
B70 7PU,21.88793661,211.6111843
CV7 9EU,31.61624949,160.2583768
OX25 2NY,34.88474209,189.3505109
CA1 1RP,17.44207014,51.60847862
HU19 2QA,34.04919788,145.6005569
YO42 2YS,14.36116047,17.76502229
LE11 1QJ,14.48855436,102.2486466
DT3 6PP,24.71872328,7.611404733
LE9 6RG,30.56076456,150.1104691
CW9 5JF,31.71797758,176.7938366
SE10 0DX,12.89449955,31.44202591
E10 7QP,16.52274235,64.80105499
KT12 4BX,12.57877436,66.64378933
EN5 5TR,25.25992893,110.4500696
EN5 2HE,35.93555157,176.1072841
CO16 8LJ,47.47152926,181.6808993
ST1 5SJ,27.73072384,157.7444676
E14 3RU,25.77671449,169.2798452
SP6 2JZ,16.37035709,144.7559687
WD25 7LR,13.04700555,182.4671648
CO15 3TP,19.61579291,53.49460124
IP33 3SP,13.63868084,153.6777454
NN3 9HU,28.13909208,149.5898145
HP11 1LP,19.17090907,3.92783708
BH24 3FA,18.64476804,154.9158686
S20 7JJ,21.93046157,138.777378
SL6 1BN,24.4391212,77.05030298
KT19 8QG,20.30546746,85.38557985
HP16 0HJ,7.954077012,103.0310951
NG22 0EA,21.30633562,130.5988792
WN8 9TN,19.05315108,154.2561037
LU1 3JH,36.98254293,223.5638444
EN5 4JJ,7.195618719,141.1530505
SS0 0RY,27.18472771,64.31835531
HD9 3TT,17.52768304,124.2586566
LS19 7HN,17.63536472,62.42215608
GL3 4AQ,12.49063068,-52.49587077
SM6 8BB,17.82360791,71.07730562
DA15 8PT,26.11878618,93.69082498
LE17 4AP,15.04322908,95.3472034
DH1 2YN,31.67188652,101.6196421
CB22 3HU,16.82970105,108.6682206
CA11 0PD,17.83441023,36.24906334
BN42 4EG,34.06396436,183.1838885
LA22 9SJ,26.323371,35.86933981
LA21 8EW,31.26898346,174.2144835
TN6 1DX,28.93995367,94.34260635
UB5 6ZD,18.98477949,120.8463325
SK9 2TA,12.45304825,96.12968174
MK10 7NP,26.86581492,145.3602849
NR34 9BN,10.11926713,121.9414497
TA20 2LW,12.12276637,32.39099407
BS34 5BZ,28.0673946,102.7164113
M30 8BW,21.0965575,134.2177765
DT5 1SA,13.0725707,99.32836967
HU17 0RB,22.30908127,128.3503179
S75 6DJ,15.90053134,82.89814178
B14 4ST,21.56838004,107.7930237
DH7 8EU,22.00752906,90.69087098
SO15 3JG,16.32471476,129.1196551
YO8 8NB,9.497000283,101.1018892
KT13 0XR,11.70968946,67.99138783
WR11 1BH,17.46146555,83.59026835
HA3 6HF,8.723344797,-4.567513593
DA16 3HF,20.33274069,167.717368
TQ1 3HL,12.38790812,32.39492916
GL7 1YG,16.58213958,62.74792647
GL16 8SH,18.3013126,164.5629684
SS8 0PU,21.7779837,174.9597311
CT6 8NZ,23.96620613,28.81098955
SW16 3LH,7.562921331,50.27329478
NG8 3NZ,23.07947707,119.2854508
RM1 1TB,18.51684626,176.7069967
CR4 3ED,18.44857303,103.3731424
CR0 0LA,28.80974479,147.8751271
L8 9RE,13.22859453,126.5723696
GL15 5DN,48.82174271,177.6218595
PE1 1EJ,24.11555357,124.0558645
SW16 1BB,16.9782436,67.13361336
SE6 4DD,17.41121523,102.47534
SW17 9HW,11.47230725,14.45771664
RM13 9YZ,14.05874683,188.1519399
KT3 4PJ,34.77651841,142.7661844
TW2 5NT,13.7690704,10.12748155
DN16 1BA,23.11090075,58.57055385
ST4 6PL,48.97021363,185.1892265
BR1 5AJ,10.97971871,27.96914532
W7 3SU,19.97173115,114.8337157
EN3 6LZ,23.12249365,174.7371012
CV47 0FG,34.45592765,243.2392574
SE13 7PA,30.97852256,111.6154445
OX16 1LX,14.50227882,-6.945901029
GL51 8JQ,40.98882641,234.4159358
MK12 5RJ,41.87458776,275.3115911
AL9 5JY,17.84879104,85.38845412
UB8 2AG,10.78285614,74.87478045
M29 8RZ,20.89643522,61.83543022
NG8 2DH,16.58936184,55.85423875
N15 4AJ,34.90412187,80.74240571
RM20 1TX,27.51692832,113.146609
CW12 1LR,41.59680344,147.8428618
WS12 3YY,29.41508979,208.6054744
S43 4JN,26.44042575,139.7956937
SE13 5PR,19.70280597,93.59463932
RM11 1TP,10.92812094,1.927212858
DN4 8DD,14.88680052,88.83837048
SW16 5HX,15.60549718,72.20963345
SE2 9RQ,17.33383071,104.1664646
KT12 4RG,17.45222454,67.17659058
SM5 1AD,8.956179629,34.06996597
MK14 5AA,53.39588941,287.1260737
TN6 1AS,21.71852843,-32.12680517
NW9 8SD,22.00071443,106.8534546
UB4 0SD,22.56908512,92.83830917
SE15 5BA,12.80254714,48.9896843
PR2 3FB,28.62998259,176.759701
PO22 9NN,14.14331456,40.7011703
TS18 3AD,18.06072024,121.6838014
SO16 0XS,9.316318,18.94717748
SS7 2DE,9.157885464,41.17078525
EN8 7AA,28.70104163,134.5784204
LE2 4LA,6.761939917,98.88393501
PO4 8FD,25.88433504,76.97249284
SK13 8AF,10.05053865,114.0625359
B32 1EG,35.77530052,216.2719593
GU9 7SW,19.19244334,86.10119653
B18 7BH,22.91229492,135.4218249
PO16 0LE,36.8458752,108.4680861
SS3 9BT,14.26252035,37.80858599
PR1 9XE,24.01117734,75.36776049
SL2 1BT,25.5392754,14.81180503
RM8 2DB,16.44885712,82.56361027
BN17 5RA,39.88771984,212.9981557
DE24 0DW,8.736850077,60.77404837
NE8 1AG,41.84683617,137.0571291
WN1 1XS,13.02654352,88.73000679
NR11 6BW,34.51630764,215.444108
M8 5DP,26.58166134,87.88416568
EX16 4JX,21.49103848,191.3677312
UB2 5LN,25.40170015,104.3007267
SM4 5LN,9.490724886,86.27190583
MK1 1DD,52.05783668,332.5260661
SK1 2BT,22.32078981,89.16185615
CV2 2TS,37.25553633,195.5173461
DA14 5BN,24.21082482,135.9935587
B65 0LG,28.0250176,149.872313
LA21 8EH,15.13074834,46.9209672
LS26 0AG,14.6066216,147.3795692
DN1 1LP,18.39460514,145.9257653
LA1 1BS,9.64429107,59.26001728
LE8 0JE,27.64414377,74.06344869
LS5 3RP,16.64318645,136.4640603
S80 3BQ,18.02573534,102.2829686
ME10 4AH,19.35930388,96.96098029
GU14 7JP,8.601794663,107.7782474
BN7 2UP,17.71905512,71.91222466
W3 7AD,15.71282075,114.2232996
B40 1PQ,13.6553469,148.9609189
EX36 3LH,8.880380366,55.78639763
DL8 3TH,29.40389239,143.2404087
BD23 4SD,20.87882514,81.09171055
BD23 5LB,48.22436035,193.9155938
DL8 3NT,36.95490491,171.4449638
B24 9QT,12.41079316,79.15524163
CB63NX,10.66245357,33.35899347
DH9 0LS,10.90232306,20.60917672
LU1 2LT,7.975936204,3.950310027
LN6 7BH,57.64366359,208.0962033
OX14 4SE,31.00312924,143.4754641
RG2 0NT,13.93294925,100.8311692
TW8 8AE,31.64272688,153.3030963
ME14 1ER,21.74985786,127.2644069
ME16 8EW,28.57916677,171.5754954
HU18 1RU,12.75032366,102.2355343
CT4 5LF,24.43990017,56.12087631
DN14 5RE,32.75751148,146.7358168
GL8 8YJ,28.52483759,109.8007681
CH3 9DN,29.9952594,190.3084101
CV35 0JZ,30.06611189,226.3180471
BH7 7DY,17.79043094,166.9253106
PO6 4SR,22.0290878,104.1293544
PO9 1TR,19.20278695,61.52954399
BR6 0NH,25.35453201,159.0931393
SS13 3JU,13.48095866,104.6846502
SS14 3HZ,32.51369225,125.7033403
HU2 8LN,11.79334497,33.16428443
BH12 4NX,31.23653876,150.0602707
BH17 7EJ,18.87440446,130.4475014
LE5 1BJ,17.74938619,103.6288438
S41 7JB,17.2912392,122.3398275
CH60 7SL,23.43629541,77.54951584
M23 9TJ,13.80898253,59.80546366
CH43 7AA,28.70361827,199.9969066
S4 7UD,25.04809041,116.0851549
S65 1HY,25.35925023,276.0272518
DY8 1YD,35.8303046,111.7717254
E3 3DA,40.83418336,234.232694
SN1 2EH,13.42117575,-12.70786809
NE48 2AS,25.76167754,233.1034286
B70 7PR,14.07110366,90.41721218
SN25 1WR,16.59833693,21.83303448
WA15 9QT,15.96565804,139.1016367
L8 4XF,34.36437208,4.559815268
BB1 3HF,22.73793194,173.1532015
GU47 0FD,32.33176829,255.7078991
BS31 2BA,15.43650686,100.8501066
M24 1UQ,19.04614923,68.30923766
WF9 2AA,25.25027764,168.9735552
ME14 1JP,27.95353101,202.9356587
YO10 4UX,10.73966467,46.69892723
DL14 9AB,25.81083705,192.8215765
TD15 2XG,54.19368012,286.9077776
M44 6BL,16.81540671,200.0731818
GL3 4AA,43.2910052,173.2782678
MK18 1AB,35.70060541,145.3739009
BS48 1AQ,14.59135803,103.5927172
RH1 1ST,11.15724366,62.18884894
ME15 6ET,17.81303394,93.71297268
RM20 3WE,30.42406933,123.4566969
B64 5DF,27.98232218,103.1380083
GL1 2SG,31.79614504,214.030044
CM7 3BH,22.1365021,103.8947651
GL54 1BX,27.26944006,217.2373071
BA4 5EG,46.30692405,169.4515155
ME14 1DB,10.08037373,167.210372
NR25 7DH,12.59348367,153.9122488
RM7 9QL,16.46304804,64.49727144
BA6 9XE,37.07879839,166.4141694
GL3 1JN,29.60923622,164.8593284
BA5 2DZ,32.72283083,264.5186033
BS39 7SW,35.04946584,150.086995
TA8 1EZ,36.71404824,262.6640747
GL2 4PF,29.68627944,155.3607405
CA3 8AN,12.81278254,7.989305131
BS21 6LH,35.44464498,197.7178387
CM3 5QP,12.28918208,35.13771316
WF9 4LB,29.41968942,86.8538899
S70 3NS,17.02127051,61.60194074
WF17 5DR,16.61389686,44.10841955
S74 9BF,19.218532,93.70346615
GL11 5LE,15.25205115,-1.193448665
LN2 4JB,33.18987838,81.68723987
SO20 6HF,40.05988724,205.7114934
EN9 1JH,33.6531813,109.1115232
OL3 7AF,31.97167397,205.4467489
DH9 7UZ,46.05864206,191.2639518
M43 6TQ,22.54434083,71.73236443
M18 8LD,44.12288324,203.7759856
B4 7XT,23.82332677,94.39461719
EN6 2PB,35.09849112,147.280632
ME14 1RZ,21.33781328,82.7131904
NR31 0LN,30.45304354,177.4753936
GL5 4AG,31.90595775,139.9063054
M35 0EJ,19.50590571,63.5433881
CO1 2TE,36.22816584,98.27024573
OX11 9BZ,24.65181027,103.263874
SP1 2NY,16.01577944,29.91899374
BA14 7AQ,17.14163624,86.32493219
CM77 7WW,30.69917708,159.1120953
EX14 2XD,13.79239836,175.8483324
S81 7AP,48.39298517,271.1732011
WD3 1LX,32.7933558,119.8747235
WS8 6DZ,31.66520527,155.9355492
M9 6HP,54.61045209,196.2210487
NG5 9DD,18.8419778,62.40264777
WS13 6DZ,32.50300416,187.5070202
HP27 9TS,40.48588253,136.562502
BA20 1DL,27.08247497,84.82910702
L18 6HF,56.68723769,247.4301075
DH1 3UJ,29.45992815,162.6256212
HP20 1PQ,41.45022769,143.4550837
CV21 1RG,33.44690022,193.4557886
LA14 2NE,43.78067514,193.2588991
RH5 6AA,17.73116951,116.0025766
RG40 2NS,18.04934028,118.3559729
S45 9SL,28.8989205,199.7695846
HR2 7XS,59.08383098,214.4183388
SN7 7BP,24.26890338,171.1856331
BH22 9TH,37.54436293,136.5546187
L37 8DP,13.9912617,109.9369119
DE14 3RJ,53.55839247,247.1972519
LN8 3AW,44.5947642,121.4455595
BD3 8JW,14.86487251,53.51121766
M20 5NP,37.23236079,182.2241124
TS17 0WA,34.56538758,209.4909273
BB6 7AT,21.43444219,107.2093811
HP10 9RT,48.07303893,173.163576
SP7 8PF,22.95279681,79.75684928
OX14 1TU,13.40962614,10.28165878
BB4 6DB,39.67532887,204.0194748
TR1 2TN,35.58171816,119.8911517
DT5 2AD,27.24403287,82.1304361
TR14 8DT,24.18554931,161.3325543
WR5 3SW,19.5919884,45.00994166
TA1 4EQ,26.67730374,94.71087349
TR15 3QJ,26.59022441,203.3132383
HR8 1DQ,18.37949414,89.53725638
BL3 1RG,53.00485204,213.6448967
TR18 3DU,18.58535677,125.9488669
BN41 1UY,30.59040522,106.8541233
EX6 8RP,38.11415213,131.950826
LE18 2FS,20.87858582,50.82359401
TR26 2PN,20.76627913,185.8997461
PL21 9PE,41.38518515,148.5401455
RG12 9TZ,39.67769889,206.1815933
WS13 6UY,41.92435175,231.0767406
IG11 0AD,24.00421841,147.4511204
PO13 8ZW,22.75902308,188.1679544
OX26 1DE,37.11565,200.22134
TR13 8PJ,37.65725306,173.9375393
BN21 3NW,33.43637183,131.5243687
PL6 7RF,23.57361234,51.79402109
EX8 2NP,19.00554139,50.39457904
EX12 2PB,23.25881754,146.4007319
WA11 0GT,49.62837701,288.6740202
WV13 2PZ,43.27635008,232.4020099
EX32 8PG,36.36816926,215.5688608
MK46 4HH,14.4450674,61.84878071
TW16 7BB,44.4335352,187.7598198
UB7 7FP,26.75980754,229.707013
SP4 7RT,32.95155042,172.5388664
SP10 1UZ,25.8904128,142.7535422
RG42 3JP,43.4108976,222.6215395
SN8 4AE,27.76959851,123.5564227
HP7 0HA,29.79225908,67.20814425
LE19 1HY,26.89480436,60.03961225
RG21 4EA,12.91915228,75.86001577
SO31 8GN,35.12448077,127.5220019
RG30 1AW,37.47978822,102.9619834
PL28 8EL,22.85873277,111.6986743
SO45 5JA,22.41988738,109.0651173
UB4 9SQ,24.67156045,198.9453676
CV7 7HR,36.96754661,214.8981932
LA14 2TF,48.65244651,153.1538215
CO1 2JT,29.80190427,191.3478173
NN8 2EF,20.55843399,101.5535904
TW19 7PZ,39.04212838,164.8465705
KT8 1SE,52.85538029,156.3253947
B73 6RB,25.08997195,54.97434625
HP19 8BU,25.90155022,177.9155577
ST3 7WB,32.44486138,168.6749898
DH8 9SP,42.91825989,220.0311915
CV2 2SH,30.07106773,153.7711297
OL15 8BZ,27.70834572,156.4474507
TS17 7BW,31.33877302,179.8120631
WN8 9QD,15.36017755,79.10298472
CV34 5QJ,19.82936247,66.15405708
PE29 1PE,19.30703601,52.65644698
RG27 9JE,22.7209276,166.074654
TF7 5AB,33.95264055,120.79611
PL19 9QN,24.14456017,89.39547594
DT11 9PU,21.34811809,64.23771896
ST3 2JB,18.55442722,65.08503808
DT1 2RY,29.004756,105.8734502
BH10 7BB,36.18547329,263.5700317
SL4 4JT,28.1771632,78.93838887
PO6 3BZ,22.02392083,45.25798
TW14 0LH,22.59601931,125.9388574
PR7 1NW,30.55427719,132.0414491
GU2 7UN,30.91060727,156.2723265
MK41 7FY,5.592947463,82.84893845
ST14 8AU,26.62021193,184.6131276
HP23 5NB,20.98119823,211.7117807
M19 1TF,24.71235354,123.6012131
YO11 2PN,43.69065249,184.781136
M25 3TG,19.56947978,51.43272549
PE25 3PQ,36.80542517,168.1112608
PE6 8UD,39.76943051,179.2843979
DL1 4QD,37.32303115,158.3416057
ST7 1DX,48.64634846,218.4062213
PO35 5XN,28.15256206,112.5453921
SM1 1JA,23.66286312,26.58809053
M33 7XN,32.59214566,166.4547519
CW9 5LY,30.12184177,163.2414712
NN15 6XB,31.56261942,152.4565761
LE10 1UE,24.58422705,143.3371307
BN41 1GB,24.15409206,94.81681492
CH1 3JS,15.19712059,64.71787314
BN7 2BY,25.4506722,48.34654574
BN27 1DN,30.67968409,159.2565328
GU15 3LG,16.53318033,74.72871433
DT4 9AG,60.79876744,275.6268786
TQ13 9XT,40.64741423,162.9486681
NN7 1LF,12.16611519,129.6151814
HG1 2SE,41.33283967,165.020076
TA24 5DW,35.9736786,86.67503568
IP8 4RA,33.23864405,137.4739501
NN9 6ET,16.45460134,134.5124168
RH16 1DJ,20.91261594,197.3274446
S71 4RF,21.59099981,136.6977562
DT3 5FA,16.17404051,30.20895125
DE14 3JZ,25.19457491,202.7746091
GL7 5EE,39.46558932,169.095676
OX15 0RH,46.79167259,194.3289291
NG6 9LQ,9.68321871,9.912439039
NR31 0NL,12.88877385,40.27478065
BN1 9PH,42.6602782,116.6345893
RH17 5NB,17.93801335,88.47364401
BN1 9GR,48.21516699,184.8427631
W12 8PP,23.05946281,56.26013259
LE7 9FL,22.03704745,151.470509
BN13 3PB,32.8455568,128.7298403
BN22 9NG,25.61967616,193.7310726
RH20 1AS,30.37140671,185.9208039
SN12 8BN,34.2940905,63.96883867
UB11 1HU,34.76757308,282.2614914
SW15 5LR,13.49181949,137.4259415
YO15 3EX,19.05740957,164.2415683
TR15 1AX,21.33270999,159.0435165
DL5 4DH,36.66682794,159.9523583
YO25 6RA,16.41743646,17.09314669
TN38 9RB,30.37903677,111.3261644
PR8 5JH,18.58659947,41.12498007
BB5 1LN,27.79096033,58.24082281
PE4 6NA,32.49786195,233.7816943
RG42 3QP,27.86421973,141.1167136
B90 4EN,26.59581138,106.4813681
GU31 4JR,38.84212335,201.8154609
PO22 9ND,35.23848674,215.0121539
BB4 6LY,38.23696234,109.5418733
EX31 2AS,44.65511931,230.6985838
DN20 8AT,19.2351306,141.6791538
NR7 8AB,31.25613338,62.87223628
PE38 9AW,44.69102947,177.9377941
IP5 2FU,24.41361475,66.25338972
PE14 0RG,12.30104333,143.3066592
IP8 3TS,19.00923169,59.95298441
NR30 5BT,40.40298393,266.2858801
CM20 2TG,45.13282597,245.4670744
MK41 0SE,51.52844009,239.0666933
IP5 3RU,35.66708409,109.1266713
NR12 9AE,48.26676945,212.9402536
NR26 8RS,25.88345308,153.9071149
NR21 9DX,20.89200769,195.8974568
NE3 2FP,24.2589601,135.8080192
ME2 2DE,13.01367998,41.18598895
DN15 8GR,24.65169812,169.1087491
DE7 8DG,22.97937841,99.48048662
KT15 2AS,30.60977288,178.810142
S36 6TS,20.74091058,48.83149833
WN2 3AT,20.36661301,146.5082476
NN12 6PF,34.18743873,254.8403768
HP13 6QT,21.38036489,78.6266735
IP14 5BE,35.96884625,236.3607959
EX39 4AJ,32.32483601,78.30679293
RH6 0AT,28.84626787,121.5002131
OX5 2DN,13.2580478,82.97523427
ST1 4LS,29.46284048,231.939933
AL9 5AB,28.45663913,80.76384845
RM12 5AF,31.17498158,126.6212208
DA16 1TH,30.72444989,94.81655618
ME15 6RQ,26.66742449,177.7099806
PE12 7LR,25.05944091,122.1247741
B63 3NS,32.3003844,185.685135
DE75 7EX,19.13638672,91.2685666
BA8 0TF,19.49178289,121.1950695
WS15 2HS,36.89854927,127.2764609
CV12 8SY,27.15645872,79.4056697
S25 2PF,33.60265703,148.2588348
PE21 7JD,29.02801571,175.0097672
NG10 1HG,50.2994982,210.5729207
RG9 4HA,35.12582289,158.1222345
B98 7RU,24.73236265,89.89015929
RG17 0SP,48.4057865,201.6864392
RG7 5EA,19.30195215,86.281731
NW9 0FS,18.81255771,71.20043646
ME15 6AT,9.05474421,46.27237948
CW4 8GJ,24.96196067,237.5725048
CB6 3NX,22.84502878,56.88446703
PO12 1GX,38.68506223,125.09037
W5 3BQ,25.89742362,150.1771387
TN2 4NE,26.36439147,63.56592054
RG1 8DF,31.13771005,172.3591056
RG2 0AU,13.4658829,118.7376499
RG45 7JD,10.34838517,79.16734866
ME13 8PW,9.880378755,-37.40708232
PL27 7HW,41.30964577,184.707652
LA5 9DW,30.86344313,225.8688685
S63 7DA,31.37633276,141.4635955
DN4 8SN,29.65549035,146.2343307
B90 3LU,36.07486325,161.9989008
OX18 4TS,25.93608177,155.0143255
WN3 4DH,38.55544933,143.2617619
LS1 4AG,11.14398064,23.84284676
TR13 9FJ,13.71884916,82.13260886
W1H 7AB,12.04345493,59.52604005
NR21 9GN,13.09041924,-0.389654647
SM1 2NB,25.11340738,40.72532821
GU34 1ST,26.1603416,149.9600592
WF10 4FR,8.492963813,114.1890293
NG9 6QX,27.79910966,35.8504833
TA3 6JG,16.67780241,107.7229827
BD23 5QZ,13.31071028,120.3730787
PE10 9LS,29.40919938,167.6753314
SK15 2BJ,28.88173306,264.9677974
HA1 2TU,19.17641199,101.6891581
BB11 2HE,14.37896554,124.1777851
NG6 8EQ,19.97830362,35.76237247
EX33 2FB,35.6919588,150.8014586
BH24 2RZ,20.97237549,92.35266631
BH19 2RS,24.86651148,176.5724482
SO41 0LH,16.36722631,183.2038637
RG24 8QB,26.29237555,223.3144876
SK10 4TG,19.23353026,140.261121
ME19 4LG,17.32410836,136.6634778
EX8 2AY,33.0849558,40.6211659
L9 7AL,17.48465666,147.4803621
KT14 7JL,21.42777896,119.5171132
HD6 1RZ,40.60784348,248.2930793
BH25 6BP,26.85744575,138.874591
BD23 2QR,10.92605671,45.43293137
BD7 4EY,19.34421427,100.6350382
BD6 2DW,24.3578671,167.1075124
TS10 2AA,21.48016019,150.0685189
NG21 0HJ,35.75913353,146.1780674
BN42 4ED,23.81054286,71.41746859
GL1 3LG,22.10231393,203.9308287
SN7 7AA,11.27364996,129.8324518
SY4 5UY,14.88675221,55.06890504
RG2 9GB,16.24575471,30.04844071
BS16 7FN,28.80116542,1.631672325
BH24 2SD,16.21851037,-32.1812459
CT10 2NN,25.21898145,98.50815574
BL2 1DU,37.91452394,260.7306455
SK9 1NT,36.86421185,162.1470872
YO18 8HU,16.81016877,69.41499761
SY13 4AL,31.94329458,111.0067936
TN22 1BA,34.59916515,224.5221878
CB5 8LD,54.89478626,326.8926239
NE38 7SD,15.21591342,161.6659846
IP24 2RL,19.68451609,115.0593004
IG8 8GE,40.20829498,179.4883484
PE19 2HD,26.97554249,198.8868534
PL17 7RD,28.82115267,156.4376828
SK9 3PA,45.30394074,179.623276
L12 4YL,28.47278779,169.3100019
EX16 4DB,30.84425296,120.6917125
WA9 3DA,15.81380617,78.07866137
BB7 1LP,24.05572089,68.48048515
PR25 2FN,19.93890984,12.75977389
PE27 5JE,24.53017979,83.55081782
DN18 5JT,34.08369435,43.24366183
WA6 0DJ,37.142551,123.8819867
SG14 1QA,37.818971,120.205652
TN30 7LN,32.3991824,127.4860684
YO43 3BG,31.67972842,175.7697145
HU19 2NS,12.32644965,76.14032483
W2 2HD,19.9785775,57.77232373
WA2 7NE,23.92554281,46.50605697
NN11 6GG,46.06372662,233.1713425
TQ12 5UN,29.88767079,161.1992666
RH12 3YU,31.45985135,59.65438262
CA28 7XY,30.83952152,169.7207719
ME12 1AJ,25.92199809,71.86974818
BL6 6JS,22.95225701,93.23740174
HU11 4UD,18.84507433,33.11597206
NR34 9QH,15.72736081,132.9717006
CM7 3HQ,51.85237137,161.3612467
CM2 6QT,25.83247512,143.0205748
ST17 0RJ,16.25328949,115.7744522
IP27 0ER,17.51449791,32.03341897
IP32 7JS,46.24695837,228.905091
BA16 0BB,15.82397354,161.8334713
S66 7JU,16.65252332,-10.21327332
ME12 1RH,40.557654,151.2373181
CW1 6AY,23.96954413,42.34001993
WA6 6PA,24.02973846,89.0863364
TF7 4PL,13.38909247,66.54678239
CW2 7RP,25.79050311,55.35305748
OX15 4FF,8.067733118,89.25312908
L35 5DR,8.096860358,133.0262804
NN12 8RN,22.4125445,116.7201571
B93 8QE,13.6999603,69.61129566
SN11 0LZ,35.46855362,186.3697411
SP6 1NQ,12.69346625,-35.86018201
SG7 6BN,24.50851585,142.4800502
SN9 6JW,12.47534138,-14.2797357
CR0 4XL,18.14800732,113.3007316
NG34 7BB,32.91459372,159.4694576
PE29 3AN,26.0531449,197.6970495
PL26 6SB,13.09311648,140.0912761
PE19 2BP,26.84677188,120.6521544
PE19 1AG,34.93951603,163.7589682
PE29 7HJ,38.17921442,272.1088328
PE29 3AR,21.85523962,226.065677
PE27 5PE,14.78367056,81.69074018
TA4 2BF,41.44356892,268.559689
S45 8AX,16.42515722,-16.79820871
HA1 4JN,22.12233331,97.95550815
HA1 4JW,23.48270555,-19.9065972
HA1 4JH,15.48332688,117.2798059
HA1 4JQ,21.29127503,142.9462192
HA1 4LY,16.40273613,192.3609564
HA1 4LZ,24.7635616,157.6142299
HA1 4LT,10.24122866,50.72952557
HA1 4NB,24.67726411,25.06723487
HA1 4DG,13.92662581,23.13028217
HA1 4BX,10.77730352,-21.65570942
HA1 4BJ,18.35781409,129.1589312
HA1 4BY,15.163522,98.445647
HA1 4BZ,9.957908139,125.9250188
HA1 4BW,24.40409799,217.3905823
HA3 7SQ,11.45288948,142.9887984
HA3 7SG,12.43861917,-15.49297576
HA3 7SF,13.85006254,60.9098746
HA2 9UX,34.16635927,200.1950021
HA2 9UU,14.46822071,159.3542948
HA2 0BT,20.50765091,144.9174493
AL5 2HU,36.7014426,174.2640647
CV34 6SW,26.71078486,99.71470234
SE5 8DG,18.5036524,74.36574483
SE15 4AF,26.0217715,58.41814261
SE22 8QS,20.72221588,152.213868
SE229DE,22.10353952,199.4209269
SE22 9DJ,15.74382881,171.5485719
SE229QU,36.45888721,99.04788466
SE5 0TW,15.07659937,151.76582
SE5 0UH,10.77756107,113.2245097
SE17 3NG,14.85401084,164.0127436
SE15 3EQ,10.55356095,74.69421462
SE22 8DE,18.29310144,57.96522758
SE5 7SR,48.76476581,254.9286548
SE22 9BG,19.13392813,156.7770574
SE22 8QX,52.95119914,141.511693
CT9 1JD,33.15026034,92.61823788
ME20 6AH,16.37991343,135.2931154
SW16 5HN,22.7125133,218.0910129
SW16 4TT,23.25804079,119.0747091
SW19 8PP,10.22492454,125.4132943
SW19 8PW,18.16545584,94.97960448
SW19 8PD,17.80420636,119.358336
SW19 8PE,7.697259495,80.00788683
SW19 8TH,25.00307852,215.6809605
SW19 1JD,26.96242767,275.0501776
SW19 1JE,22.62196168,74.92938391
SW19 2ND,28.75181431,93.22782286
SW19 4JD,7.616491652,100.5615682
SW19 8AN,11.9681257,97.22388901
SW20 8RJ,13.74550263,137.8957275
SW19 1HX,45.32392337,237.2907727
SW19 3AW,11.1575253,104.7554614
SW19 8HF,45.94065631,153.8005102
SW19 1PA,21.36576974,70.4310714
SW19 1BL,52.65858545,286.0224434
SW7 4JR,16.04559052,137.8863208
